Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000049130	12;12;12;12;12;12;12;12;12;12;12;12	88886570;88898936;88900088;88900805;88909311;88910111;88912474;88926218;88928468;88939529;88957985;88974041	88890958;88899012;88900155;88900914;88909394;88910267;88912644;88926280;88928539;88939642;88958121;88974628	-;-;-;-;-;-;-;-;-;-;-;-	6030	KITLG
ENSG00000050165	11;11;11;11;11;11;11;11;11;11;11;11	11984653;11987356;11988501;11989942;12000387;12001233;12016168;12019747;12023222;12029917;12030417;12031185	11986275;11987512;11988645;11990293;12000601;12001463;12016266;12020326;12023984;12030177;12030917;12031316	-;-;-;-;-;-;-;-;-;-;-;-	5059	DKK3
ENSG00000051341	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	121150278;121151765;121154969;121158839;121168162;121178897;121186366;121187152;121190837;121192197;121195387;121200419;121202233;121203888;121206149;121212325;121215655;121217324;121228408;121228886;121230734;121238718;121240418;121240850;121248492;121251837;121255947;121258280;121260196;121263574;121264562	121151264;121151880;121155122;121158963;121168273;121179081;121186487;121187278;121191011;121192334;121195580;121200659;121202429;121204031;121209255;121212568;121215779;121217517;121228550;121229090;121230876;121238930;121240740;121240996;121248639;121252057;121256055;121258436;121260326;121263753;121264853	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9099	POLQ
ENSG00000054219	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	160628362;160634449;160636516;160637393;160639870;160659866;160663484;160664960;160667037;160671916;160673317;160676237;160688181;160690555;160691991;160697240;160698756;160706491;160706873;160708712;160709784;160710141;160710871;160711415;160714873;160717332;160721350;160728330;160731955;160734835;160735144;160735770;160737594;160738635;160741664;160742931;160746724;160750425;160755199;160758876;160761100	160628564;160634475;160636689;160637509;160639980;160661733;160663651;160665082;160667186;160672084;160673543;160676431;160688297;160690722;160692156;160697466;160698885;160706651;160706978;160708851;160709863;160710208;160711046;160711450;160714987;160717400;160721431;160729104;160732154;160735004;160735232;160735880;160737751;160738826;160741804;160743041;160746888;160750595;160755570;160760116;160761260	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9430	LY75
ENSG00000054277	1;1;1;1;1;1;1;1;1;1	241753404;241755312;241756426;241761048;241764108;241767562;241777345;241779156;241803184;241840605	241753462;241755422;241757993;241761299;241764480;241767881;241777466;241779238;241803701;241840678	-;-;-;-;-;-;-;-;-;-	3480	OPN3
ENSG00000054654	14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14	64319683;64331106;64340135;64375816;64407332;64408413;64408603;64408769;64416543;64421437;64423148;64427454;64428243;64430617;64434427;64443281;64444623;64445570;64447372;64447704;64449348;64450455;64453174;64457129;64457660;64460553;64461762;64463665;64464019;64464937;64465632;64467280;64468652;64469438;64473761;64476684;64483191;64484313;64486710;64488033;64488575;64489469;64491630;64491848;64493297;64494202;64496613;64497734;64501212;64514718;64516329;64518275;64522662;64529469;64532150;64537363;64540686;64542333;64545184;64547174;64548161;64554137;64554389;64556292;64557584;64560067;64564667;64565163;64565443;64568650;64574209;64580059;64586145;64587645;64588730;64589004;64591797;64593045;64593316;64595170;64596500;64596766;64598983;64600787;64604505;64606659;64608059;64608660;64610490;64612786;64619282;64625343;64626030;64628790;64630120;64632003;64633504;64633951;64634213;64635595;64636946;64640617;64641662;64644076;64653142;64655268;64655578;64656789;64657320;64657634;64663472;64668905;64669519;64671073;64674676;64675476;64675838;64676326;64678679;64679529;64680862;64682004;64682150;64684950;64685926;64687155;64688252;64689907;64691179;64691701;64692037	64319861;64331187;64340724;64375945;64407393;64408508;64408680;64408861;64416724;64421633;64423164;64427595;64428343;64430718;64434564;64443445;64444735;64445732;64447450;64447891;64449512;64450604;64453335;64457287;64457833;64460687;64461920;64463876;64464109;64465046;64465758;64467437;64468799;64470048;64473940;64476834;64483349;64484474;64486811;64488233;64488746;64491177;64491749;64492139;64493448;64494511;64496777;64498075;64501310;64515997;64516594;64520375;64522984;64529613;64532368;64537628;64540854;64542818;64545324;64547356;64548298;64554205;64554574;64556414;64557766;64560198;64564864;64565364;64567078;64568761;64574325;64580290;64586327;64587779;64588851;64589240;64591928;64593197;64593525;64595271;64596619;64596966;64599156;64600918;64604701;64606791;64608241;64608806;64610666;64612941;64619434;64625513;64626160;64629567;64630299;64632128;64633752;64634105;64634357;64635689;64637180;64640727;64641856;64644201;64653297;64655426;64655727;64656955;64657332;64657838;64663822;64668983;64669681;64671107;64674910;64675663;64676296;64676842;64678816;64679723;64681242;64682072;64683142;64685230;64686128;64687355;64688422;64690098;64691265;64691763;64693165	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	31405	SYNE2
ENSG00000055118	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	150642049;150643965;150644416;150644694;150645532;150645944;150646503;150648009;150649513;150652484;150654379;150655147;150656660;150671799;150674926	150642602;150644142;150644602;150644966;150645631;150646137;150647508;150648923;150649941;150652994;150654590;150655590;150657964;150672029;150675403	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7017	KCNH2
ENSG00000055163	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	156693089;156693721;156696352;156698419;156704069;156712346;156714028;156715621;156721792;156723500;156723679;156727723;156729802;156731246;156734769;156736751;156738045;156741352;156741977;156746770;156747663;156749950;156750927;156751779;156752490;156754933;156757750;156760335;156766065;156768078;156786013;156787290;156788413;156809598;156810240;156811314;156816197;156817529;156819841	156693594;156693956;156696593;156698586;156704183;156712488;156714117;156715668;156721868;156723500;156723782;156727904;156730131;156731790;156734873;156736842;156738789;156741471;156742102;156746936;156747810;156750024;156751082;156751908;156753275;156755057;156757858;156760454;156766264;156768165;156786156;156787380;156788606;156809670;156810588;156811538;156816636;156817676;156822606	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10509	CYFIP2
ENSG00000055732	1;1;1;1;1;1;1;1;1;1;1;1;1;1	85483765;85486753;85487753;85487982;85490224;85494789;85498379;85498555;85499781;85502393;85506693;85510816;85512993;85514079	85484940;85486959;85487875;85489203;85491967;85495642;85498475;85498639;85499934;85502551;85506860;85511045;85513292;85514182	-;-;-;-;-;-;-;-;-;-;-;-;-;-	6623	MCOLN3
ENSG00000056998	X;X;X;X;X;X;X;X;X;X;X;X;X	2746829;2747313;2748102;2761039;2761254;2772021;2773034;2774539;2777884;2779563;2793851;2795241;2799093	2747016;2747395;2748236;2761131;2761395;2772195;2773196;2774665;2778106;2779763;2793955;2795484;2800859	+;+;+;+;+;+;+;+;+;+;+;+;+	3646	GYG2
ENSG00000057019	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	98514785;98519423;98520227;98526751;98530038;98530312;98531175;98536613;98538046;98539092;98541072;98541513;98544159;98568232;98600384;98609236;98614074;98619566;98619966	98518685;98519602;98520815;98527018;98530163;98530398;98535133;98536737;98538261;98539132;98541205;98541585;98544210;98568442;98600611;98609300;98614256;98619833;98620533	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11274	DCBLD2
ENSG00000057149	18;18;18;18;18;18;18;18	61322431;61324065;61324504;61325747;61326633;61328034;61328286;61329080	61323295;61324220;61324646;61325864;61326761;61328090;61328476;61329197	-;-;-;-;-;-;-;-	1777	SERPINB3
ENSG00000059728	2;2;2;2;2;2;2;2;2	70124820;70130313;70131386;70142203;70143253;70148868;70162483;70164151;70165229	70124874;70130377;70131557;70142535;70143578;70148897;70162597;70164526;70170077	+;+;+;+;+;+;+;+;+	6321	MXD1
ENSG00000060718	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	103342023;103345239;103347253;103348755;103352363;103354133;103354279;103354422;103355011;103356007;103363681;103364222;103364497;103377715;103379193;103379908;103380260;103381187;103385867;103387074;103388892;103400005;103400616;103404591;103405883;103412405;103427301;103427732;103428209;103431043;103435775;103440386;103444264;103444416;103444616;103444938;103449694;103453189;103455074;103461420;103461545;103462636;103463866;103466570;103466993;103467481;103467984;103468303;103468771;103470000;103470164;103471394;103471624;103471818;103474019;103477969;103480067;103481224;103483376;103484374;103487263;103488298;103491077;103491356;103491772;103496457;103540174;103544214;103548361;103573629	103343721;103345574;103347321;103348867;103352612;103354186;103354314;103354475;103355118;103356060;103363734;103364329;103364550;103377768;103379246;103379961;103380367;103381240;103385920;103387127;103388945;103400112;103400669;103404644;103405990;103412512;103427475;103427821;103428316;103431096;103435828;103440439;103444308;103444469;103444660;103444991;103449747;103453296;103455127;103461464;103461598;103462680;103463919;103466757;103467187;103467525;103468037;103468347;103468824;103470044;103470217;103471447;103471677;103471871;103474072;103478025;103480150;103481298;103483438;103484415;103487325;103488552;103491169;103491508;103491888;103496800;103540336;103544427;103548528;103574052	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8265	COL11A1
ENSG00000061918	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	156680144;156680508;156680939;156693754;156696120;156698676;156706416;156710866;156715008;156716493;156717529;156721029;156723365;156724776;156725745;156726255;156727538	156680295;156680693;156681012;156693905;156696220;156698794;156706481;156711063;156715238;156716609;156717662;156721226;156723731;156724916;156725899;156726381;156728743	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3724	GUCY1B3
ENSG00000062038	16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16	68670092;68678739;68679539;68710288;68712037;68712404;68712665;68713702;68714871;68716205;68718486;68719108;68721415;68725623;68729158;68729680;68730047;68730461;68731996;68756328	68670313;68679327;68679653;68710373;68712180;68712559;68712809;68713877;68714999;68716390;68718727;68719253;68721647;68725829;68729288;68730037;68730256;68730826;68732971;68756519	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5009	CDH3
ENSG00000062282	11;11;11;11;11;11;11;11;11;11;11	75470557;75479576;75479777;75484767;75495441;75495663;75501233;75501706;75503204;75509272;75511399	75470671;75479704;75480157;75485087;75495532;75495791;75501340;75501776;75508377;75509474;75512579	+;+;+;+;+;+;+;+;+;+;+	7904	DGAT2
ENSG00000064989	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	188207856;188216647;188216841;188223790;188223939;188225325;188228103;188243667;188245194;188245404;188247900;188250272;188252056;188293064;188296024;188301325;188306650;188312766	188211126;188216688;188217059;188223856;188223999;188225478;188228229;188243758;188245306;188245514;188248032;188250358;188252483;188293616;188296091;188301383;188306786;188313187	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6144	CALCRL
ENSG00000065328	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	13203554;13206128;13212922;13214376;13214625;13217510;13222442;13224933;13228164;13230881;13233299;13234255;13234451;13237041;13239623;13240689;13243421;13246219;13251091	13203606;13206209;13213263;13214480;13214765;13217681;13222607;13225100;13228280;13231080;13233399;13234365;13234568;13237580;13239767;13240807;13243872;13246526;13253104	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5454	MCM10
ENSG00000065361	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	56473641;56477097;56477535;56478779;56480303;56481361;56482327;56482532;56486531;56486770;56487129;56487548;56487883;56489041;56489449;56489732;56490532;56490829;56491569;56492035;56493432;56493622;56493958;56494845;56495313	56474166;56477332;56477686;56479400;56480456;56481946;56482440;56482780;56486604;56486860;56487334;56487776;56488340;56489311;56489590;56490406;56490630;56491014;56491724;56492764;56493529;56493813;56494084;56495145;56497289	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8651	ERBB3
ENSG00000065534	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	123328896;123335199;123339054;123345665;123348321;123356918;123359134;123365807;123367818;123368009;123375973;123382952;123385066;123385766;123399877;123411130;123411582;123412346;123417656;123418867;123420285;123426601;123427545;123428005;123440975;123444791;123451743;123452534;123456088;123457744;123458800;123471178;123512524;123518680;123550395;123554715;123595406;123603053	123333196;123337617;123344163;123345788;123348473;123357041;123359351;123366274;123367911;123368041;123376275;123383105;123385193;123386034;123401157;123411226;123411698;123412462;123417821;123419852;123420356;123426850;123427742;123428740;123441127;123444925;123451949;123454617;123456390;123457909;123458848;123471385;123512734;123519035;123550517;123554782;123595464;123603178	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	22166	MYLK
ENSG00000065675	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	6469105;6472772;6483855;6498636;6504265;6506275;6520954;6525402;6527114;6527997;6533645;6538997;6539182;6540358;6549398;6552957;6556980;6622173	6470324;6472900;6484043;6498774;6504327;6506366;6521127;6525562;6527231;6528106;6533774;6539082;6539213;6540520;6549458;6553156;6557106;6622263	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3285	PRKCQ
ENSG00000066056	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	43766664;43768121;43770522;43772511;43772813;43773103;43773467;43774542;43774657;43775059;43777342;43777665;43777976;43778806;43780054;43780832;43782870;43784906;43786940;43787067;43787287;43788322	43766800;43768184;43771014;43772666;43772944;43773243;43773595;43774639;43774802;43775203;43777500;43777802;43778272;43779821;43780149;43780962;43783743;43786551;43786980;43787163;43787386;43788779	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6694	TIE1
ENSG00000066279	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	197053258;197055933;197057386;197059060;197059326;197059980;197061037;197062182;197063214;197065128;197069561;197086919;197091045;197091289;197091518;197093240;197094000;197094176;197097620;197098317;197099045;197101415;197102480;197104226;197108897;197111461;197113087;197115271	197053556;197056102;197057562;197059214;197059518;197060171;197061186;197062391;197063310;197065294;197074315;197087113;197091173;197091431;197091725;197093461;197094085;197094321;197097795;197098447;197099186;197101482;197102725;197104372;197109001;197112940;197113230;197115824	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10887	ASPM
ENSG00000066294	1;1;1;1;1;1;1;1	160510885;160519707;160520728;160522495;160522697;160523536;160535194;160549182	160518111;160519769;160521200;160522527;160523287;160523936;160535535;160549306	-;-;-;-;-;-;-;-	9255	CD84
ENSG00000066926	18;18;18;18;18;18;18;18;18;18;18;18;18	55215515;55218407;55221491;55222077;55226377;55230106;55233679;55235077;55238624;55240222;55247287;55253096;55253786	55218078;55218606;55221656;55222184;55226475;55230212;55233813;55235108;55238835;55240597;55247431;55253205;55254004	-;-;-;-;-;-;-;-;-;-;-;-;-	4473	FECH
ENSG00000069018	5;5;5;5;5;5;5;5;5;5;5;5;5;5	135548999;135551888;135560962;135561722;135567042;135583159;135587337;135601908;135610345;135651285;135692296;135700941;135712036;135732576	135549292;135551963;135561042;135562125;135567237;135583423;135587570;135602124;135610525;135651467;135693073;135701225;135712294;135732730	-;-;-;-;-;-;-;-;-;-;-;-;-;-	3608	TRPC7
ENSG00000069493	12;12;12;12;12;12;12;12;12	9817565;9821233;9822309;9826604;9832786;9833519;9840497;9845424;9847356	9817708;9821391;9822391;9826806;9832847;9833646;9840757;9846544;9848413	+;+;+;+;+;+;+;+;+	3219	CLEC2D
ENSG00000069535	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	43625858;43627901;43628554;43634422;43637929;43639589;43640695;43652666;43654986;43656372;43661419;43662547;43698114;43702916;43703046;43703702;43709578;43741500	43626865;43627963;43628665;43634519;43637986;43639642;43640791;43652825;43655135;43656513;43661510;43662651;43698251;43703010;43703180;43703891;43709736;43741693	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3050	MAOB
ENSG00000069667	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	60780483;60792091;60793158;60794959;60795734;60797707;60803425;60804232;60806815;60820272;60849052;60850424;60884586;60885007;60907093;60919437;60942820;60969350;60970423;60998431;61331025;61333303;61468274;61521252	60789818;60792203;60793268;60795066;60795866;60797828;60803820;60804296;60806956;60824050;60849127;60850505;60884740;60885325;60907226;60919662;60942907;60969431;60970885;60998551;61331326;61333333;61468655;61521518	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	17033	RORA
ENSG00000069702	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	92145902;92161047;92163646;92174220;92177800;92181793;92182125;92184869;92185450;92187512;92193216;92195362;92200333;92220552;92224170;92231942;92236399;92248763;92251743;92262844;92266516;92327028;92329396;92332313;92351435;92365194;92371383	92149414;92161336;92163687;92174340;92178099;92181951;92182265;92185021;92185787;92187701;92193475;92195530;92200516;92220619;92224307;92231989;92236527;92248821;92251784;92263028;92266612;92327603;92329836;92332399;92351787;92365254;92371892	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8654	TGFBR3
ENSG00000070031	11;11;11;11	626431;626697;626888;627073	626530;626789;626989;627143	-;-;-;-	366	SCT
ENSG00000071073	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	99235569;99242186;99251685;99252980;99256271;99256584;99260386;99261891;99271908;99272325;99274681;99279509;99279804;99291498;99294767;99342402;99343182;99343317;99346658;99347511	99242055;99242298;99251751;99253058;99256464;99256691;99260516;99262005;99271983;99272928;99274727;99279642;99279936;99291638;99294934;99343159;99343295;99343344;99346711;99347589	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9630	MGAT4A
ENSG00000072274	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	195754054;195776155;195780289;195781951;195784833;195785445;195787051;195789262;195790096;195791180;195792314;195794389;195794903;195796326;195798267;195798874;195800801;195801068;195802030;195803935;195808702	195754131;195779055;195780429;195782432;195785236;195785829;195787475;195790063;195790295;195791299;195792471;195794528;195795001;195796571;195798369;195799023;195800996;195801304;195802231;195803993;195809060	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7887	TFRC
