Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000164935	8;8;8;8;8;8	105351315;105351762;105352515;105360769;105367105;105368352	105351693;105352090;105352668;105361809;105367413;105368917	+;+;+;+;+;+	2778	DCSTAMP
ENSG00000165028	9;9;9;9;9;9;9;9	107526438;107528606;107531144;107533130;107533515;107535103;107535278;107539409	107526581;107528816;107531302;107533279;107533597;107535189;107536291;107539738	+;+;+;+;+;+;+;+	2178	NIPSNAP3B
ENSG00000165409	14;14;14;14;14;14;14;14;14;14;14	81421333;81421775;81528492;81534598;81554249;81557413;81558875;81562983;81574693;81606023;81609284	81421552;81422281;81528563;81534817;81554372;81557487;81558952;81563051;81575294;81606211;81612646	+;+;+;+;+;+;+;+;+;+;+	5519	TSHR
ENSG00000165471	10;10;10;10	54525140;54529007;54530430;54531209	54528270;54529075;54530546;54531460	-;-;-;-	3569	MBL2
ENSG00000165496	14	47120222	47121028	-	807	RPL10L
ENSG00000165659	13;13;13;13;13;13;13;13;13;13;13;13	72012098;72049273;72049838;72053301;72063129;72131156;72133952;72146972;72147550;72204688;72255927;72440054	72014824;72049341;72049981;72053448;72063280;72131290;72134087;72147144;72147705;72204849;72256042;72441330	-;-;-;-;-;-;-;-;-;-;-;-	5395	DACH1
ENSG00000166289	19;19;19	30155963;30157781;30164731	30156702;30158087;30166364	+;+;+	2681	PLEKHF1
ENSG00000166573	18;18;18;18	74962505;74965696;74968114;74980541	74963170;74965950;74968179;74980858	+;+;+;+	1305	GALR1
ENSG00000167207	16;16;16;16;16;16;16;16;16;16;16;16;16;16;16	50727514;50730251;50731050;50733399;50741766;50743855;50744469;50750498;50750802;50753836;50756533;50757212;50759400;50763729;50765658	50727573;50730391;50731950;50733865;50741871;50743927;50746548;50750581;50750885;50753919;50756616;50757295;50759483;50763812;50766988	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5747	NOD2
ENSG00000167236	17;17;17;17	34340096;34340672;34341374;34344859	34340348;34340949;34341433;34345005	-;-;-;-	738	CCL23
ENSG00000167261	16;16;16;16;16;16;16;16;16;16;16;16	68021297;68021755;68023226;68023950;68024724;68025018;68025546;68026413;68026720;68028061;68033170;68034351	68021663;68021960;68023301;68024034;68024900;68025087;68026096;68026539;68027766;68028231;68033651;68034489	-;-;-;-;-;-;-;-;-;-;-;-	3498	DPEP2
ENSG00000167286	11;11;11;11;11;11	118209669;118210166;118210490;118211090;118211585;118213268	118209942;118210209;118210621;118211308;118211652;118213459	-;-;-;-;-;-	929	CD3D
ENSG00000167618	19;19;19;19;19;19	55009100;55014013;55014916;55019106;55020245;55021736	55009478;55014168;55014951;55019399;55020295;55021897	+;+;+;+;+;+	1078	LAIR2
ENSG00000167851	17;17;17;17;17;17;17;17	72462555;72463001;72466085;72469675;72470671;72473575;72477428;72480140	72462882;72463132;72466381;72470013;72470824;72473669;72477972;72480933	+;+;+;+;+;+;+;+	2684	CD300A
ENSG00000168060	11;11;11;11;11;11;11;11;11;11;11	64812290;64814947;64815119;64815575;64815624;64820690;64821722;64821927;64824843;64825347;64825550	64813998;64815037;64815520;64815599;64815955;64821048;64821846;64822210;64824965;64825468;64826021	-;-;-;-;-;-;-;-;-;-;-	4044	NAALADL1
ENSG00000168067	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	64556290;64557202;64557361;64557660;64557866;64559381;64563745;64563965;64564106;64564281;64564443;64564576;64564747;64565098;64566266;64566893;64567077;64567581;64567783;64568236;64568372;64568583;64569051;64569182;64569538;64569891;64570035;64570357	64557096;64557257;64557431;64557746;64557934;64559894;64563862;64564025;64564185;64564365;64564495;64564664;64565006;64565136;64566309;64566951;64567155;64567688;64567864;64568298;64568503;64568655;64569093;64569285;64569593;64569955;64570125;64570713	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3745	MAP4K2
ENSG00000168081	8;8;8;8;8;8	28174503;28174649;28186652;28196165;28196557;28200459	28174570;28174833;28186800;28196305;28197725;28200872	+;+;+;+;+;+	2126	PNOC
ENSG00000168229	14;14;14	52734431;52736169;52741449	52735378;52736259;52743442	+;+;+	3033	PTGDR
ENSG00000168274	6	26217165	26217711	+	547	HIST1H2AE
ENSG00000168685	5;5;5;5;5;5;5;5;5;5;5	35852797;35856134;35856397;35856951;35860954;35867408;35871158;35873303;35874551;35875516;35876085	35853040;35856271;35856789;35857161;35861092;35867712;35871315;35873750;35874644;35875824;35879705	+;+;+;+;+;+;+;+;+;+;+	6060	IL7R
ENSG00000168952	14;14;14;14;14;14;14;14;14;14;14;14	25278862;25284868;25288243;25325142;25326233;25347858;25443871;25457092;25464070;25479731;25518166;25518413	25281938;25287315;25288683;25325307;25326363;25348019;25444056;25457178;25464190;25479846;25518206;25519503	-;-;-;-;-;-;-;-;-;-;-;-	8067	STXBP6
ENSG00000169245	4;4;4;4	76942273;76943519;76943844;76944524	76943101;76943608;76943970;76944650	-;-;-;-	1173	CXCL10
ENSG00000169248	4;4;4;4;4	76954835;76956200;76956369;76957080;76962267	76955969;76956272;76956495;76957350;76962568	-;-;-;-;-	1908	CXCL11
ENSG00000169252	5	148206156	148208196	+	2041	ADRB2
ENSG00000169385	14;14	21423611;21423926	21423695;21424595	+;+	755	RNASE2
ENSG00000169413	14;14	21249210;21249854	21249497;21250626	+;+	1061	RNASE6
ENSG00000169432	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	167051695;167060465;167060870;167083077;167084180;167085201;167089850;167094604;167099012;167108275;167128909;167133493;167134650;167136867;167138189;167140963;167142846;167144947;167149741;167151109;167159129;167160541;167160748;167162302;167163020;167163466;167168009;167232207	167056374;167060735;167060974;167083214;167084233;167085482;167089972;167094777;167099166;167108395;167129385;167133849;167134823;167137105;167138318;167141334;167143133;167145153;167149882;167151172;167159812;167160632;167160839;167162430;167163113;167163584;167168316;167232503	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10368	SCN9A
ENSG00000169508	13;13	99946784;99959594	99948417;99959659	-;-	1700	GPR183
ENSG00000169891	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	16964814;16996667;17024344;17040246;17043182;17047649;17065470;17070505;17072931;17080561;17086525;17088063;17092237;17092636;17095394;17121841;17151947;17153384;17153817;17165536	16965257;16996724;17024467;17040494;17043308;17047746;17065605;17070568;17073073;17080655;17086594;17088116;17092282;17092731;17095530;17121902;17152030;17153529;17157084;17171395	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11361	REPS2
ENSG00000170128	1	200842083	200843306	+	1224	GPR25
ENSG00000170456	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	31535157;31542258;31545201;31545548;31551109;31552588;31555432;31562197;31566370;31568301;31576531;31577469;31579227;31585309;31595709;31600472;31604636;31613128;31632523;31648744;31652540;31653327;31693854;31743320;31743640	31540720;31542432;31545327;31545630;31551296;31552706;31555577;31562318;31566498;31568382;31576609;31577621;31579685;31586182;31595859;31600703;31605410;31613315;31633189;31648853;31652605;31653586;31693965;31743376;31744031	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11310	DENND5B
ENSG00000170476	5;5	138723169;138724150	138723820;138725770	-;-	2273	MZB1
ENSG00000170866	19;19;19;19;19;19;19;19;19;19;19	54799854;54801927;54802483;54803016;54803466;54803943;54804140;54804604;54804904;54809192;54809852	54800104;54802229;54802779;54803318;54803753;54803978;54804265;54804721;54804968;54809227;54809952	-;-;-;-;-;-;-;-;-;-;-	1924	LILRA3
ENSG00000170956	19;19;19;19;19;19;19;19	42300369;42301085;42301521;42311149;42312851;42314361;42314870;42315210	42300673;42301205;42301968;42311655;42314069;42314392;42314935;42315591	+;+;+;+;+;+;+;+	3080	CEACAM3
ENSG00000171049	19;19;19;19;19;19;19	52255279;52263285;52264104;52265670;52266013;52271631;52271898	52255540;52263428;52264483;52265788;52266770;52271785;52273779	+;+;+;+;+;+;+	3700	FPR2
ENSG00000171051	19;19;19;19;19;19	52248425;52253456;52253909;52255067;52280898;52307046	52250258;52253506;52254064;52255162;52281036;52307363	-;-;-;-;-;-	2594	FPR1
ENSG00000171812	1;1;1;1	36560837;36565651;36581309;36590658	36565088;36565859;36581353;36590821	-;-;-;-	4670	COL8A2
ENSG00000171860	12;12	8210898;8218817	8212791;8219067	-;-	2145	C3AR1
ENSG00000172116	2;2;2;2;2;2;2;2;2	87042462;87049444;87068705;87071755;87072045;87073807;87080120;87085180;87088946	87042841;87049497;87069442;87071767;87072081;87073896;87080209;87085539;87089047	-;-;-;-;-;-;-;-;-	1864	CD8B
ENSG00000172215	3;3;3	45982425;45984964;45986511	45982789;45985032;45989845	+;+;+	3769	CXCR6
ENSG00000172232	19;19;19;19;19	825097;827826;828230;829562;830708	825197;827904;828386;829706;832017	+;+;+;+;+	1792	AZU1
ENSG00000172236	16;16;16;16	1290697;1291154;1291435;1292077	1291000;1291325;1291991;1292555	+;+;+;+	1512	TPSAB1
ENSG00000172243	12;12;12;12;12	10269376;10275844;10277345;10279170;10282579	10271189;10275962;10278047;10280444;10282857	-;-;-;-;-	4190	CLEC7A
ENSG00000172469	6;6;6;6;6;6;6	96025419;96034278;96036098;96037876;96044613;96052703;96053624	96025514;96035257;96036137;96038049;96044722;96052779;96057333	+;+;+;+;+;+;+	5187	MANEA
ENSG00000172543	11;11;11;11;11;11;11;11;11	65647280;65647673;65648878;65649646;65649901;65650080;65650250;65650540;65650686	65647412;65648093;65648991;65649800;65649997;65650160;65650375;65650604;65651212	+;+;+;+;+;+;+;+;+	1719	CTSW
ENSG00000172724	9;9;9	34689564;34690207;34691088	34690020;34690339;34691274	-;-;-	777	CCL19
ENSG00000173083	4;4;4;4;4;4;4;4;4;4;4;4;4	84213614;84222113;84223303;84227356;84229998;84230555;84231184;84231875;84234267;84240497;84243372;84255709;84256201	84216656;84222259;84223421;84227470;84230104;84230648;84231231;84232043;84234440;84240622;84243517;84256035;84256306	-;-;-;-;-;-;-;-;-;-;-;-;-	4721	HPSE
ENSG00000173110	1	161494036	161496681	+	2646	HSPA6
ENSG00000173535	8;8;8;8;8;8;8;8	22941868;22947661;22958150;22960103;22969233;22972020;22973021;22974154	22942058;22947801;22958197;22961071;22969338;22972283;22973129;22974950	+;+;+;+;+;+;+;+	2625	TNFRSF10C
ENSG00000173715	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	66511922;66512207;66515850;66523824;66526514;66529550;66555631;66563368;66568112;66568502;66571466;66581327;66583179;66589114;66590035;66595737;66596187;66605838;66606603;66610320;66610640	66512170;66512390;66515988;66523976;66526567;66529921;66555744;66563835;66568167;66568632;66571665;66581486;66583670;66589235;66590145;66595878;66596268;66605916;66606678;66610540;66610987	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3953	C11orf80
ENSG00000173762	17	80272744	80275478	-	2735	CD7
ENSG00000173926	5;5;5;5;5;5;5;5	126203406;126213877;126234565;126250353;126253676;126281987;126365616;126366042	126206483;126214089;126234958;126250826;126253920;126282056;126365861;126366500	-;-;-;-;-;-;-;-	5179	MARCH3
ENSG00000174672	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	1411129;1430630;1430989;1431673;1432382;1457270;1459536;1462018;1463675;1464336;1464565;1464719;1466201;1466524;1466801;1466987;1469028;1471006;1471817;1472601;1475068;1477578;1477828;1478185;1480422;1481730	1411605;1430861;1431089;1432136;1432863;1457364;1459621;1462158;1463836;1464369;1464633;1464865;1466232;1466688;1466898;1467137;1469093;1471066;1472024;1472649;1475838;1477758;1477917;1478279;1480677;1483919	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6903	BRSK2
ENSG00000174837	19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19	6887577;6890492;6891161;6896390;6897160;6897439;6901886;6903821;6904047;6906444;6908700;6913664;6916260;6919559;6921724;6924689;6926377;6928156;6934998;6937254;6937555;6940035	6887650;6890554;6891237;6896552;6897315;6897936;6902032;6903961;6904193;6906532;6908783;6913841;6916379;6919758;6921894;6924883;6926612;6928321;6935089;6937422;6937659;6940470	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3707	EMR1
ENSG00000174944	3;3;3;3;3	150929905;150937323;150966653;150979175;150996075	150932128;150937430;150966902;150979226;150996255	-;-;-;-;-	2815	P2RY14
ENSG00000174946	3;3;3	150915619;150918696;150920891	150917226;150918784;150920988	-;-;-	1795	GPR171
ENSG00000175591	11;11;11;11	72929343;72929502;72939026;72945067	72929477;72929701;72939220;72947397	+;+;+;+	2861	P2RY2
ENSG00000176293	19;19;19;19;19;19;19	58570607;58571102;58572948;58574814;58578073;58593060;58595587	58570678;58571766;58573074;58574909;58581123;58593375;58597677	+;+;+;+;+;+;+	6418	ZNF135
ENSG00000176533	19;19;19;19;19;19;19	2511217;2516940;2520606;2555147;2646222;2683478;2702644	2515145;2517080;2520723;2555186;2646278;2683689;2702707	-;-;-;-;-;-;-	4561	GNG7
ENSG00000177272	1	111214310	111217655	-	3346	KCNA3
ENSG00000177374	17;17	1957448;1959513	1958532;1962981	+;+	4554	HIC1
ENSG00000177455	16;16;16;16;16;16;16;16;16;16;16;16;16	28943260;28943667;28944555;28946765;28947474;28947833;28948120;28948592;28948776;28949090;28949994;28950193;28950462	28943409;28944435;28944962;28946875;28947522;28947921;28948457;28948696;28949001;28949146;28950089;28950299;28950667	+;+;+;+;+;+;+;+;+;+;+;+;+	2711	CD19
ENSG00000178342	18;18;18	77623668;77635884;77659040	77624291;77636276;77660184	+;+;+	2162	KCNG2
ENSG00000178538	8;8;8;8;8;8;8;8;8;8	61099906;61120630;61135208;61137096;61139432;61144843;61145044;61177381;61192248;61193607	61102544;61121478;61135320;61137144;61139494;61144938;61145232;61178608;61192439;61193971	-;-;-;-;-;-;-;-;-;-	5783	CA8
ENSG00000178562	2;2;2;2	204571198;204591356;204594371;204599507	204571471;204591712;204594495;204603635	+;+;+;+	4885	CD28
ENSG00000178860	8;8;8;8	72753784;72755172;72755615;72755880	72754982;72755227;72755648;72756703	-;-;-;-	2113	MSC
ENSG00000179639	1;1;1;1;1;1	159259504;159272096;159272644;159273718;159275778;159277538	159259543;159272209;159272664;159273972;159276035;159278014	+;+;+;+;+;+	1165	FCER1A
ENSG00000180340	17	42634925	42636907	+	1983	FZD2
ENSG00000180644	10;10;10	72357104;72360120;72362401	72358937;72360688;72362531	-;-;-	2534	PRF1
ENSG00000180739	19;19;19	10623623;10627717;10628500	10625705;10628126;10628607	-;-;-	2601	S1PR5
ENSG00000180871	2;2;2;2;2;2	218990012;218990404;218990727;218994010;218995573;218999500	218990082;218990504;218991076;218994088;218995725;219001976	+;+;+;+;+;+	3231	CXCR2
ENSG00000181374	17;17;17	32683471;32684494;32685045	32683621;32684608;32685629	+;+;+	851	CCL13
ENSG00000181631	3;3	151044100;151047269	151046795;151047336	-;-	2764	P2RY13
ENSG00000182022	10;10;10;10;10;10;10;10;10	125767184;125771849;125780598;125798031;125801817;125804096;125805183;125851840;125852985	125769855;125771996;125780928;125798187;125801963;125804435;125806241;125851970;125853206	-;-;-;-;-;-;-;-;-	5207	CHST15
ENSG00000182511	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	91426925;91427642;91427943;91428267;91430191;91430417;91432436;91433066;91433322;91433596;91434212;91434730;91435288;91435937;91436330;91436502;91436884;91437166;91438646	91427273;91427869;91428133;91428815;91430287;91430600;91432866;91433192;91433508;91433755;91434421;91434906;91435639;91436055;91436424;91436644;91437041;91437288;91439006	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4241	FES
ENSG00000182866	1;1;1;1;1;1;1;1;1;1	32716840;32739714;32740338;32741170;32741515;32741938;32742208;32745182;32745680;32751115	32716972;32740035;32741047;32741273;32741664;32742090;32742774;32745595;32745811;32751766	+;+;+;+;+;+;+;+;+;+	3337	LCK
ENSG00000182885	16;16;16;16;16;16;16;16;16;16;16;16;16;16	57702099;57707233;57708501;57710112;57712082;57713089;57713710;57714177;57714417;57717844;57718302;57719555;57722264;57723713	57702317;57707380;57708561;57710250;57712751;57713223;57713767;57714277;57714529;57718124;57718395;57719838;57723290;57723975	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3593	GPR97
ENSG00000183150	12;12;12;12;12	12813825;12837029;12841447;12848393;12848999	12815404;12837455;12841866;12848445;12849141	-;-;-;-;-	2623	GPR19
ENSG00000183395	12;12;12	102590237;102590751;102591300	102590479;102590949;102591623	-;-;-	766	PMCH
ENSG00000183542	12;12;12;12	10559983;10560928;10561511;10561988	10560388;10560981;10561609;10562356	-;-;-;-	928	KLRC4
ENSG00000183625	3;3;3;3;3;3	46205096;46252182;46283872;46303756;46304881;46306619	46205354;46252398;46284029;46303834;46306235;46308197	+;+;+;+;+;+	3647	CCR3
ENSG00000183671	2;2;2;2;2;2	207040040;207068618;207078031;207078272;207082087;207082533	207041999;207068672;207078162;207078468;207082337;207082771	-;-;-;-;-;-	2834	GPR1
ENSG00000183853	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	157963063;158045903;158047781;158054212;158056386;158057545;158057796;158058117;158059244;158059508;158061148;158063129;158063413;158064103;158064434	157963522;158046052;158047930;158054369;158056536;158057650;158057944;158058244;158059418;158059608;158061346;158063236;158063552;158064180;158070052	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7872	KIRREL
ENSG00000183918	X;X;X;X	123480194;123499611;123504026;123505201	123480629;123499674;123504170;123507005	+;+;+;+	2450	SH2D1A
ENSG00000184313	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	55107463;55116910;55118526;55129432;55130840;55131282;55134527;55136170;55136473;55138764;55139374;55139673;55144415;55144936;55145564;55148329;55151931;55158097;55161049;55162865;55166816;55167763;55168296;55172108;55174687;55175619	55107641;55117656;55119830;55129728;55130913;55131475;55134610;55136249;55136602;55138859;55139478;55139824;55144527;55145112;55145718;55148467;55152121;55158234;55161528;55166134;55166995;55167918;55168418;55172210;55174749;55175939	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9052	MROH7
ENSG00000184349	5;5;5;5;5;5;5	106712590;106722936;106723407;106724189;106762677;106841837;107006190	106717077;106723016;106723472;106724254;106763210;106841892;107006596	-;-;-;-;-;-;-	5698	EFNA5
ENSG00000184371	1;1;1;1;1;1;1;1;1;1;1;1	110452864;110453128;110456881;110458256;110459915;110464469;110464958;110465788;110467398;110467769;110468685;110471474	110453049;110453684;110457003;110458318;110460085;110464616;110465171;110466812;110467450;110467824;110469365;110473614	+;+;+;+;+;+;+;+;+;+;+;+	5418	CSF1
ENSG00000184451	17;17;17;17	40830907;40833818;40834339;40835834	40832635;40833861;40835082;40835935	-;-;-;-	2619	CCR10
ENSG00000184674	22;22;22;22;22;22;22	24376133;24376822;24379361;24379874;24382933;24384120;24384334	24376617;24376998;24379511;24381934;24383366;24384284;24384680	-;-;-;-;-;-;-	3820	GSTT1
ENSG00000184702	22;22;22;22;22;22;22;22;22;22;22	19701987;19702198;19704743;19706465;19706958;19707329;19707843;19708072;19708291;19709163;19711377	19702154;19702314;19706341;19706578;19707221;19707761;19707977;19708189;19708397;19711102;19712295	+;+;+;+;+;+;+;+;+;+;+	5914	SEPT5
ENSG00000185247	X;X;X;X;X;X;X	148769894;148770484;148793423;148793685;148794803;148797264;148797413	148769954;148770644;148793505;148793822;148796236;148797337;148798926	+;+;+;+;+;+;+	3465	MAGEA11
ENSG00000185338	16;16	11348262;11349936	11349385;11350036	-;-	1225	SOCS1
ENSG00000185442	15;15;15;15;15;15;15;15;15;15;15;15;15;15	93160673;93173391;93182388;93188744;93196366;93198361;93199752;93211128;93242270;93325285;93331144;93331426;93352074;93352876	93162689;93173575;93182474;93188828;93196440;93199188;93199861;93211273;93242393;93325371;93331370;93331702;93352243;93353114	-;-;-;-;-;-;-;-;-;-;-;-;-;-	4657	FAM174B
ENSG00000185989	13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13	114747194;114751086;114757961;114762007;114765061;114766302;114773009;114774863;114776647;114778618;114780685;114781673;114782713;114783580;114784239;114786880;114789755;114792865;114793323;114795287;114806476;114817527;114839195;114843278;114897910	114748833;114751269;114758064;114762215;114765143;114766408;114773082;114774940;114776724;114778724;114780808;114781747;114782827;114783728;114784395;114786984;114789831;114792937;114793403;114795363;114806570;114817630;114839312;114843438;114898086	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4352	RASA3
ENSG00000186652	11;11;11;11;11	57154267;57155227;57156050;57157360;57157956	57155006;57155338;57156790;57157429;57158130	-;-;-;-;-	1838	PRG2
ENSG00000186803	9	21206180	21207142	-	963	IFNA10
ENSG00000186827	1;1;1;1;1	1146706;1147322;1148018;1148372;1149363	1147212;1147518;1148084;1149165;1149518	-;-;-;-;-	1721	TNFRSF4
ENSG00000187474	19;19;19	52298416;52320937;52326992	52298584;52321088;52329442	+;+;+	2772	FPR3
ENSG00000187607	17;17;17;17;17;17;17;17;17;17;17;17	15602891;15604466;15604671;15609701;15611469;15613130;15614655;15619314;15638244;15638662;15638911;15640798	15603991;15604614;15604781;15609815;15611738;15613252;15614751;15624101;15638384;15638737;15638993;15640874	+;+;+;+;+;+;+;+;+;+;+;+	7131	ZNF286A
ENSG00000187990	6	26216428	26216872	-	445	HIST1H2BG
ENSG00000188389	2;2;2;2;2	242792033;242794101;242794350;242794773;242800915	242793449;242794135;242794505;242795132;242801060	-;-;-;-;-	2114	PDCD1
ENSG00000188404	1;1;1;1;1;1;1;1;1;1	169659808;169665676;169670636;169672246;169673177;169673709;169676483;169677558;169679577;169680637	169660943;169665694;169670829;169672581;169673235;169673894;169676590;169677944;169679673;169680839	-;-;-;-;-;-;-;-;-;-	2725	SELL
ENSG00000189013	19;19;19;19;19;19;19;19;19	55236002;55315066;55315346;55316248;55317406;55320288;55324580;55325145;55325297	55236035;55315146;55315381;55316532;55317699;55320338;55324750;55325197;55325972	+;+;+;+;+;+;+;+;+	1681	KIR2DL4
ENSG00000196218	19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19	38924339;38931385;38932989;38934198;38934358;38934789;38935224;38937112;38937334;38938995;38939289;38942404;38943459;38945875;38946091;38946273;38948137;38948691;38949786;38951015;38954063;38954387;38955279;38956731;38958250;38959606;38959945;38964017;38965958;38968350;38969075;38973667;38973930;38976230;38979817;38980716;38981261;38983130;38984992;38986855;38987049;38987500;38989748;38990275;38990548;38991246;38991461;38993147;38993520;38994860;38995388;38995643;38995949;38996446;38996943;38997111;38997469;38998352;39001138;39001300;39002201;39002712;39002885;39005666;39006727;39007999;39009854;39013668;39013857;39014555;39015972;39017633;39018287;39018730;39018946;39019239;39019591;39023130;39023311;39025360;39025781;39025956;39026637;39027390;39028517;39029199;39033987;39034172;39034411;39037085;39038873;39051753;39055599;39057551;39058413;39061247;39062659;39063817;39066559;39068558;39068784;39070622;39071010;39075583;39076578;39076731;39077165;39077965	38924514;38931504;38933093;38934272;38934436;38934901;38935317;38937205;38937408;38939151;38939453;38942525;38943654;38946010;38946186;38946391;38948270;38948932;38949978;38951231;38954167;38954490;38955362;38957038;38958526;38959780;38960153;38964411;38966090;38968510;38969240;38973753;38974156;38976842;38980083;38980916;38981372;38983276;38985265;38986969;38987181;38987594;38989883;38990461;38990656;38991366;38991630;38993367;38993610;38995000;38995551;38995721;38996038;38996586;38997017;38997186;38997592;38998467;39001205;39001421;39002250;39002772;39003123;39005747;39006857;39008331;39010094;39013755;39014228;39014569;39016142;39017692;39018424;39018834;39019058;39019335;39019697;39023181;39023376;39025459;39025860;39026032;39026710;39027407;39028600;39029313;39034075;39034300;39034515;39037166;39039060;39052094;39056411;39057627;39058557;39061333;39062910;39063947;39066601;39068688;39068844;39070768;39071144;39075739;39076642;39076831;39077216;39078204	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	15968	RYR1
ENSG00000196436	16;16;16;16;16;16;16	74411776;74415414;74419240;74419452;74423723;74423893;74425289	74411937;74415596;74419339;74419647;74423783;74423928;74425978	+;+;+;+;+;+;+	1428	NPIPB15
ENSG00000196639	3;3;3;3;3;3	11178779;11196214;11267717;11294385;11294819;11300689	11179085;11196240;11268217;11294454;11294904;11305243	+;+;+;+;+;+	5546	HRH1
ENSG00000196664	X;X;X;X	12885202;12885598;12895563;12903631	12885242;12885700;12895758;12908499	+;+;+;+	5209	TLR7
ENSG00000196735	6;6;6;6;6;6;6	32595956;32599719;32600521;32605134;32606689;32609087;32609749	32596047;32599869;32600686;32605317;32607682;32609335;32614839	+;+;+;+;+;+;+	6927	HLA-DQA1
ENSG00000197093	7;7;7;7	99756867;99764125;99764594;99766169	99758582;99764428;99765765;99766373	-;-;-;-	3397	GAL3ST4
ENSG00000197279	6;6;6;6	28048753;28053259;28053950;28056341	28049308;28053669;28054088;28057341	+;+;+;+	2107	ZNF165
ENSG00000197405	19;19;19;19;19;19;19;19	47793280;47795235;47800332;47810626;47810982;47813131;47819726;47823038	47793318;47795430;47800449;47810767;47811011;47813155;47819840;47825323	+;+;+;+;+;+;+;+	2951	C5AR1
ENSG00000197465	4;4;4;4;4;4	144792020;144794510;144796466;144797899;144801564;144826624	144793405;144794628;144796662;144798008;144801662;144826716	-;-;-;-;-;-	2004	GYPE
ENSG00000197540	19;19;19;19;19	544034;547280;548542;548922;549630	544126;547436;548677;549185;549919	+;+;+;+;+	940	GZMM
ENSG00000197561	19;19;19;19;19;19	851014;852209;852876;853262;855564;855958	851034;852395;853032;853403;855794;856242	+;+;+;+;+;+	1023	ELANE
ENSG00000197635	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	162848751;162851471;162851688;162862155;162865072;162865751;162868303;162870906;162873278;162873618;162873872;162875239;162875733;162876739;162877091;162877969;162879265;162881314;162888545;162890051;162891674;162894812;162895455;162895642;162902042;162903212;162903913;162929909;162930486	162849894;162851544;162851882;162862319;162865171;162865805;162868497;162870975;162873376;162873665;162874061;162875360;162875786;162876806;162877198;162878103;162879309;162881449;162888775;162890163;162891834;162894932;162895531;162895694;162902122;162903516;162904011;162930106;162931052	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5009	DPP4
ENSG00000197646	9;9;9;9;9;9;9	5510545;5522533;5534745;5549335;5557618;5563162;5569954	5510803;5522601;5535050;5549604;5557752;5563211;5571282	+;+;+;+;+;+;+	2418	PDCD1LG2
